age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,divorced,married,single,primary,secondary,tertiary,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
32,no,-770,yes,no,18,618,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,no,414,yes,no,18,493,1,370,1,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,no,255,yes,yes,18,295,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,96,yes,no,18,226,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,3950,yes,no,18,152,4,370,3,no,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,no,80,yes,no,18,126,1,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,no,403,yes,no,18,603,1,340,2,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,438,yes,no,18,98,1,178,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,no,495,yes,yes,18,302,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,no,513,yes,yes,18,351,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,no,290,yes,no,18,128,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,no,-489,yes,yes,18,93,1,180,3,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,no,1815,yes,no,18,34,1,-1,0,no,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,200,yes,no,18,261,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,no,8,yes,yes,18,398,1,370,2,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,no,105,yes,no,18,179,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,no,-480,no,no,18,380,2,355,1,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,243,yes,no,18,507,1,-1,0,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,no,330,yes,no,18,105,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,1922,yes,no,18,546,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,168,yes,no,18,229,2,355,1,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,no,-203,yes,no,18,156,5,297,1,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,1256,yes,no,18,123,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,no,2353,yes,no,18,435,7,74,3,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,no,2294,yes,no,18,81,1,178,1,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,53,yes,no,18,116,1,-1,0,no,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,no,144,yes,no,18,177,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,922,yes,no,18,72,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,no,35,yes,yes,18,163,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,no,2269,yes,no,18,132,1,279,2,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,468,yes,no,18,37,1,370,3,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,no,-234,yes,no,18,124,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,no,-357,yes,yes,18,618,1,355,2,yes,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,no,-287,yes,no,18,504,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,165,yes,no,18,182,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,no,2764,yes,no,18,78,2,354,2,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,-5,yes,no,18,518,2,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,319,yes,no,18,120,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,no,777,yes,no,18,517,3,350,2,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,392,yes,no,18,180,3,360,1,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,-301,yes,yes,18,465,2,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,no,-454,yes,yes,18,801,5,355,2,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,-73,yes,yes,18,15,8,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,no,145,yes,no,18,236,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,no,184,yes,no,18,181,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,no,1560,yes,no,18,9,2,178,3,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,no,234,yes,no,18,33,5,354,7,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,17,yes,no,18,375,3,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,23,yes,no,18,69,2,333,2,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,2637,yes,no,18,179,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,778,yes,no,18,22,2,346,2,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,no,-63,yes,no,18,92,3,374,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,no,668,yes,no,18,857,3,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,no,224,yes,no,18,567,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,no,1687,yes,no,18,14,3,178,3,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,no,2530,yes,no,18,194,3,364,3,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,no,181,yes,no,18,217,4,301,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,no,55,yes,no,18,351,2,-1,0,no,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,no,47,yes,no,18,110,3,374,1,no,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,no,-350,yes,no,18,80,3,329,3,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,no,487,yes,no,18,54,2,279,4,no,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,no,-16,yes,no,18,251,3,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,8950,yes,no,18,11,4,355,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,246,yes,no,18,427,4,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,90,yes,no,18,50,2,360,1,no,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,no,1310,yes,no,18,12,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,1387,yes,no,18,256,2,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,118,yes,no,18,53,4,262,2,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,no,-156,yes,no,18,4,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,no,78,yes,yes,18,5,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,no,286,yes,no,18,663,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,no,176,yes,no,18,10,2,350,7,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,no,69,yes,no,18,35,3,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,no,10269,yes,no,18,28,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,no,711,yes,no,18,90,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,no,135,yes,no,18,232,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,no,23,yes,no,18,11,6,367,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,no,426,yes,no,18,953,3,-1,0,no,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,no,-242,yes,no,18,1173,3,278,6,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,no,121,yes,no,18,477,3,356,3,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,no,1124,yes,no,18,82,4,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,722,yes,no,18,81,4,-1,0,no,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,no,519,yes,no,18,715,6,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,no,710,yes,no,18,1880,2,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,no,6971,no,no,22,119,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,490,no,no,22,72,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,265,no,no,22,491,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,no,2239,no,no,22,431,1,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,no,3519,no,yes,22,152,1,-1,0,no,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,no,2145,no,no,22,271,1,183,3,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,no,2026,no,no,22,43,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,no,4841,no,no,22,580,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,265,yes,no,25,304,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,no,567,no,no,25,421,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,no,514,yes,no,25,56,1,185,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,11219,no,no,25,112,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,501,yes,yes,25,92,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,no,0,no,no,25,163,1,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,no,246,yes,no,25,217,1,306,8,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,no,369,no,no,25,115,2,103,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,no,496,no,no,25,85,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,no,863,yes,no,25,166,3,111,6,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,6,no,no,25,315,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,no,7620,no,no,25,100,3,-1,0,no,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,no,705,yes,no,25,414,2,35,4,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,no,2915,no,no,26,314,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,no,363,yes,yes,26,135,1,104,2,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,no,23878,no,no,26,133,1,97,1,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,no,1066,no,no,26,125,1,104,3,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,no,42,no,no,26,318,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,no,3399,no,no,26,1078,1,97,7,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,23076,no,no,26,243,2,35,6,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,15485,no,no,26,83,1,42,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,no,1831,no,no,26,245,2,98,2,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,no,21088,yes,no,26,187,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,no,0,yes,no,26,223,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,no,0,no,no,26,141,1,188,1,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,no,2501,no,no,26,323,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,no,1135,yes,no,26,407,2,98,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,144,no,no,26,87,1,308,2,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,no,255,no,no,26,264,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,no,5038,yes,no,27,108,1,-1,0,no,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,no,1368,no,no,27,329,1,41,2,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,no,1649,no,no,27,204,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,no,4118,no,no,27,165,1,-1,0,yes,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,no,0,no,no,27,198,2,-1,0,no,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,no,2265,no,no,27,156,4,99,2,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,no,13107,yes,no,27,112,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,no,48,no,no,27,144,2,187,1,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,no,196,yes,yes,27,99,2,99,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,no,687,yes,no,28,568,8,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,no,501,no,no,28,121,6,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,no,1411,no,no,28,142,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,no,1167,yes,yes,1,264,1,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,no,3355,no,no,1,212,1,-1,0,no,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,no,1312,yes,no,1,244,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,no,938,no,no,1,1048,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,no,0,yes,yes,1,106,1,91,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,no,0,yes,no,1,144,1,83,1,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,no,671,yes,no,1,128,1,83,1,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,no,3842,no,no,1,215,2,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,no,1727,no,no,1,336,2,-1,0,no,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,no,7541,yes,no,1,55,2,82,1,no,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34,no,690,yes,no,1,95,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,no,688,no,no,2,126,1,120,1,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,no,1954,no,no,2,294,1,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,no,7968,no,no,2,596,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,no,846,no,no,2,253,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,no,1628,no,no,2,91,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,no,79,no,no,2,369,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,no,1165,no,no,2,245,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,no,878,yes,no,2,130,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,no,189,no,no,2,95,5,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,no,942,no,no,2,146,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,no,121,no,no,2,145,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,no,0,no,no,2,71,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,no,0,no,no,3,137,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,no,140,yes,no,3,96,1,125,2,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,no,4545,no,no,3,200,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,no,882,no,no,3,411,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,no,865,yes,no,3,101,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,no,794,no,no,3,116,2,121,1,no,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,no,1231,yes,no,3,385,2,96,5,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,no,3154,no,no,3,126,1,44,4,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,no,3109,yes,no,3,467,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,no,3554,no,no,3,151,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,no,48,no,no,3,539,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,no,7752,no,no,3,180,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,no,1731,yes,no,3,74,3,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,no,5313,no,no,3,200,1,-1,0,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,no,389,no,no,3,837,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,no,781,yes,no,3,266,1,27,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,no,8963,no,no,3,203,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,no,4132,no,no,3,34,2,-1,0,no,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37,no,108,yes,yes,4,262,2,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,no,2665,yes,no,4,280,2,126,11,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,no,352,yes,no,4,94,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,no,132,no,no,4,217,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,no,22086,no,no,4,160,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,no,317,yes,no,4,323,1,80,14,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,no,4,yes,no,4,105,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,no,3426,no,no,4,102,2,297,3,yes,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,no,64,no,no,4,112,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,no,617,no,no,4,1161,1,97,2,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,no,5265,no,no,4,352,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,no,252,no,no,4,216,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,no,538,no,no,4,124,2,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,no,3384,no,no,4,578,2,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,no,170,no,no,4,94,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,no,0,no,no,5,133,4,-1,0,no,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,no,230,no,no,5,264,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,no,1227,no,no,5,232,1,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,no,42,yes,no,5,149,1,94,1,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,no,1004,yes,no,5,133,1,67,2,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,no,215,no,no,5,329,1,94,3,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,no,8037,no,no,5,92,2,-1,0,no,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,no,924,no,no,5,207,2,98,1,yes,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,no,426,no,no,8,252,5,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,no,6574,no,no,8,138,3,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,no,1363,no,no,9,431,3,102,1,no,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,no,3780,yes,no,9,67,2,202,3,no,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,no,3357,no,no,9,239,4,-1,0,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,no,544,no,no,12,95,7,357,2,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,no,1235,no,no,12,39,3,-1,0,no,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,no,2081,no,no,15,147,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,no,1185,no,no,15,135,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,no,1306,no,no,15,288,1,-1,0,yes,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,no,0,no,no,15,41,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,no,4708,no,no,15,104,1,-1,0,no,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,no,1077,no,no,15,592,1,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
